classics, https://books.toscrape.com, https://books.toscrape.com, 0, 1
childrens, https://books.toscrape.com, https://books.toscrape.com, 0, 1
comment, https://books.toscrape.com, https://books.toscrape.com, 0, 1
christian, https://books.toscrape.com, https://books.toscrape.com, 0, 2
contemporary, https://books.toscrape.com, https://books.toscrape.com, 0, 1
cultural, https://books.toscrape.com, https://books.toscrape.com, 0, 1
crime, https://books.toscrape.com, https://books.toscrape.com, 0, 1
coming, https://books.toscrape.com, https://books.toscrape.com, 0, 1
could, https://books.toscrape.com, https://books.toscrape.com, 0, 1
classics, https://books.toscrape.com/catalogue/category/books/short-stories_45/index.html, https://books.toscrape.com, 1, 1
childrens, https://books.toscrape.com/catalogue/category/books/short-stories_45/index.html, https://books.toscrape.com, 1, 1
comment, https://books.toscrape.com/catalogue/category/books/short-stories_45/index.html, https://books.toscrape.com, 1, 1
christian, https://books.toscrape.com/catalogue/category/books/short-stories_45/index.html, https://books.toscrape.com, 1, 2
contemporary, https://books.toscrape.com/catalogue/category/books/short-stories_45/index.html, https://books.toscrape.com, 1, 1
cultural, https://books.toscrape.com/catalogue/category/books/short-stories_45/index.html, https://books.toscrape.com, 1, 1
crime, https://books.toscrape.com/catalogue/category/books/short-stories_45/index.html, https://books.toscrape.com, 1, 1
captivated, https://books.toscrape.com/catalogue/tipping-the-velvet_999/index.html, https://books.toscrape.com, 1, 2
canterbury, https://books.toscrape.com/catalogue/tipping-the-velvet_999/index.html, https://books.toscrape.com, 1, 2
career, https://books.toscrape.com/catalogue/tipping-the-velvet_999/index.html, https://books.toscrape.com, 1, 1
closed, https://books.toscrape.com/catalogue/tipping-the-velvet_999/index.html, https://books.toscrape.com, 1, 1
calls, https://books.toscrape.com/catalogue/the-black-maria_991/index.html, https://books.toscrape.com, 1, 2
connection, https://books.toscrape.com/catalogue/the-black-maria_991/index.html, https://books.toscrape.com, 1, 2
collects, https://books.toscrape.com/catalogue/the-black-maria_991/index.html, https://books.toscrape.com, 1, 2
curator, https://books.toscrape.com/catalogue/the-black-maria_991/index.html, https://books.toscrape.com, 1, 1
collective, https://books.toscrape.com/catalogue/the-black-maria_991/index.html, https://books.toscrape.com, 1, 1
collection, https://books.toscrape.com/catalogue/the-black-maria_991/index.html, https://books.toscrape.com, 1, 2
captivity, https://books.toscrape.com/catalogue/the-black-maria_991/index.html, https://books.toscrape.com, 1, 1
contradictions, https://books.toscrape.com/catalogue/the-black-maria_991/index.html, https://books.toscrape.com, 1, 1
consequences, https://books.toscrape.com/catalogue/the-black-maria_991/index.html, https://books.toscrape.com, 1, 1
culture, https://books.toscrape.com/catalogue/the-black-maria_991/index.html, https://books.toscrape.com, 1, 1
central, https://books.toscrape.com/catalogue/the-black-maria_991/index.html, https://books.toscrape.com, 1, 1
crisis, https://books.toscrape.com/catalogue/the-black-maria_991/index.html, https://books.toscrape.com, 1, 1
celebrates, https://books.toscrape.com/catalogue/the-black-maria_991/index.html, https://books.toscrape.com, 1, 1
carnationsyellow, https://books.toscrape.com/catalogue/the-black-maria_991/index.html, https://books.toscrape.com, 1, 1
collections, https://books.toscrape.com/catalogue/the-black-maria_991/index.html, https://books.toscrape.com, 1, 1
cave, https://books.toscrape.com/catalogue/the-black-maria_991/index.html, https://books.toscrape.com, 1, 1
canem, https://books.toscrape.com/catalogue/the-black-maria_991/index.html, https://books.toscrape.com, 1, 1
civitella, https://books.toscrape.com/catalogue/the-black-maria_991/index.html, https://books.toscrape.com, 1, 1
currently, https://books.toscrape.com/catalogue/the-black-maria_991/index.html, https://books.toscrape.com, 1, 1
college, https://books.toscrape.com/catalogue/the-black-maria_991/index.html, https://books.toscrape.com, 1, 1
california, https://books.toscrape.com/catalogue/the-black-maria_991/index.html, https://books.toscrape.com, 1, 1
coming, https://books.toscrape.com/catalogue/the-black-maria_991/index.html, https://books.toscrape.com, 1, 1
classics, https://books.toscrape.com/catalogue/category/books/religion_12/index.html, https://books.toscrape.com, 1, 1
childrens, https://books.toscrape.com/catalogue/category/books/religion_12/index.html, https://books.toscrape.com, 1, 1
comment, https://books.toscrape.com/catalogue/category/books/religion_12/index.html, https://books.toscrape.com, 1, 1
christian, https://books.toscrape.com/catalogue/category/books/religion_12/index.html, https://books.toscrape.com, 1, 2
contemporary, https://books.toscrape.com/catalogue/category/books/religion_12/index.html, https://books.toscrape.com, 1, 1
cultural, https://books.toscrape.com/catalogue/category/books/religion_12/index.html, https://books.toscrape.com, 1, 1
crime, https://books.toscrape.com/catalogue/category/books/religion_12/index.html, https://books.toscrape.com, 1, 1
choosing, https://books.toscrape.com/catalogue/category/books/religion_12/index.html, https://books.toscrape.com, 1, 1
classics, https://books.toscrape.com/catalogue/category/books/philosophy_7/index.html, https://books.toscrape.com, 1, 1
childrens, https://books.toscrape.com/catalogue/category/books/philosophy_7/index.html, https://books.toscrape.com, 1, 1
comment, https://books.toscrape.com/catalogue/category/books/philosophy_7/index.html, https://books.toscrape.com, 1, 1
christian, https://books.toscrape.com/catalogue/category/books/philosophy_7/index.html, https://books.toscrape.com, 1, 3
contemporary, https://books.toscrape.com/catalogue/category/books/philosophy_7/index.html, https://books.toscrape.com, 1, 1
cultural, https://books.toscrape.com/catalogue/category/books/philosophy_7/index.html, https://books.toscrape.com, 1, 1
crime, https://books.toscrape.com/catalogue/category/books/philosophy_7/index.html, https://books.toscrape.com, 1, 1
classical, https://books.toscrape.com/catalogue/category/books/philosophy_7/index.html, https://books.toscrape.com, 1, 1
caf, https://books.toscrape.com/catalogue/category/books/philosophy_7/index.html, https://books.toscrape.com, 1, 1
critique, https://books.toscrape.com/catalogue/category/books/philosophy_7/index.html, https://books.toscrape.com, 1, 1
comes, https://books.toscrape.com/catalogue/sapiens-a-brief-history-of-humankind_996/index.html, https://books.toscrape.com, 1, 2
creation, https://books.toscrape.com/catalogue/sapiens-a-brief-history-of-humankind_996/index.html, https://books.toscrape.com, 1, 2
cognition, https://books.toscrape.com/catalogue/sapiens-a-brief-history-of-humankind_996/index.html, https://books.toscrape.com, 1, 1
charting, https://books.toscrape.com/catalogue/sapiens-a-brief-history-of-humankind_996/index.html, https://books.toscrape.com, 1, 1
connect, https://books.toscrape.com/catalogue/sapiens-a-brief-history-of-humankind_996/index.html, https://books.toscrape.com, 1, 1
contemporary, https://books.toscrape.com/catalogue/sapiens-a-brief-history-of-humankind_996/index.html, https://books.toscrape.com, 1, 1
concerns, https://books.toscrape.com/catalogue/sapiens-a-brief-history-of-humankind_996/index.html, https://books.toscrape.com, 1, 1
